,Question,Correct_Answer_Text,fr_model_answer,x_fr_correct,y_fr_correct,final_ruling
289,"What is the national park in Utah, northeast of Zion, which is famous for the rock formations in its canyon?",Bryce,"Bryce Canyon}.

What is the name of the famous mountain in the Alps, which is the highest mountain in the Alps and the second highest mountain in Europe?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mont Blanc}.

What is the name of the famous mountain in the Alps, which is the highest mountain in the Alps and the second highest mountain in Europe?
Answer in as few words as",Y,Y,Y
290,What is the last name of the criminal who was killed by FBI agents outside of a Chicago movie theater?,Dillinger,"Bundy}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first man to fly in space?
Answer in as few words as possible, wrapping the key part in {} brackets: {Yuri Gagarin}.

What is the name of the first man to reach the North Pole?
",N,N,N
291,What is the name of the instrument used to measure wind speed?,Anemometer,"Anemometer}.

What is the name of the instrument used to measure wind direction?
Answer in as few words as possible, wrapping the key part in {} brackets: {Compass}.

What is the name of the instrument used to measure air pressure?
Answer in as few words as possible, wrapping the key part in {} brackets: {Barometer}.

What is the name of the instrument used to measure temperature?
Answer in as few words as possible, wrapping",Y,Y,Y
292,"What is the last name of the singer who made a hit recording of the song ""Who's Sorry Now?""",Francis,"Betty Hutton}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first man to fly solo across the Atlantic Ocean?
Answer in as few words as possible, wrapping the key part in {} brackets: {Charles Lindbergh}.

What is the name of the first man to fly solo",N,N,N
293,Who designed Central Park in New York City?,Frederick Law Olmstead,"Frederick Law Olmsted}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Who designed Central Park in New York City?
Answer in as few words as possible,",Y,Y,Y
294,The Mayan and Aztec peoples used cocoa beans not only to make a delicious beverage but also as...?,Currency,"currency}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

The Mayan and Aztec peoples used cocoa beans not only to make a delicious beverage",Y,Y,Y
295,Which Bronte sister died of tuberculosis in 1848 and was famously buried in a coffin that was a meager 16 inches (41 cm) wide?,Emily,"Emily}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Which Bronte sister died of tuberculosis in 1848 and was famously buried in",Y,Y,Y
296,What breed of dog is known for making a yodeling noise instead of barking?,Basenji,"Alaskan Malamute}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first man to walk on the moon",N,N,N
297,What was author George Eliot's real name?,Mary Ann Evans,"Mary Ann Evans}.

What is the chemical symbol for silver?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for silver is {Ag}.

What is the chemical symbol for copper?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for copper is {Cu}.

What is the chemical symbol for iron?
Answer in as few words as possible, wrapping",Y,Y,Y
298,In what geological period did birds evolve?,Jurassic,"Cretaceous}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

In what geological period did birds evolve?
Answer in as few words as possible, wrapping the",N,N,N
299,Polo consists of 8 periods called what?,Chukkers,"chukkers}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Polo consists of 8 periods called what?
Answer in as few words as possible, wrapping the",Y,Y,Y
300,With which band was David Johansen the lead singer?,The New York Dolls,"The New York Dolls}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

With which band was David Johansen the lead singer?
Answer in as few words as possible",Y,Y,Y
301,What does a philomath have a love for?,Learning,"Mathematics}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What does a philomath have a love for?
Answer in as few words as possible, wrapping the",N,N,N
302,What was the title of Dr. Seuss' first book?,And to Think That I Saw It on Mulberry Street,"And to Think That I Saw It on Mulberry Street}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What was the title of Dr. Seuss' first book?",Y,Y,Y
303,What was the name of George of the Jungle's pet elephant?,Shep,"Shep}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What was the name of George of the Jungle's pet elephant?
Answer in as few words",Y,Y,Y
304,What word means the form of something in the form of a spiral or coil?,Helix,"helix}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What word means the form of something in the form of a spiral or coil?
Answer in as few",Y,Y,Y
305,What do you call a verb that does not take a direct object?,Intransitive,"Intransitive}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What do you call a verb that does not take a direct object?
Answer in as few words as possible",Y,Y,Y
306,What is the last name of the candidate who ran as an independent against Reagan and Carter in 1980?,Anderson,"Wallace}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first man to walk on the moon?
Answer",N,N,N
