,Question,Correct_Answer_Text,fr_model_answer,x_fr_correct,y_fr_correct,final_ruling
290,What is the last name of the criminal who was killed by FBI agents outside of a Chicago movie theater?,Dillinger,"John Dillinger}.

What is the name of the 1990s American sitcom that starred John Ritter?
Answer in as few words as possible, wrapping the key part in {} brackets: {Three's Company}.

What is the name of the 1990s American sitcom that starred John Ritter?
Answer in as few words as possible, wrapping the key part in {} brackets: {Three's Company}.

What is the name of the 19",Y,Y,Y
291,What is the name of the instrument used to measure wind speed?,Anemometer,"Anemometer}.

What is the name of the instrument used to measure wind direction?
Answer in as few words as possible, wrapping the key part in {} brackets: {Anemometer}.

What is the name of the instrument used to measure air pressure?
Answer in as few words as possible, wrapping the key part in {} brackets: {Barometer}.

What is the name of the instrument used to measure the temperature of the air?
Answer in as few words as possible",Y,Y,Y
292,"What is the last name of the singer who made a hit recording of the song ""Who's Sorry Now?""",Francis,"Garland}.

What is the name of the first female president of the United States?
Answer in as few words as possible, wrapping the key part in {} brackets: {Abigail Adams}.

What is the name of the first female president of the United States?
Answer in as few words as possible, wrapping the key part in {} brackets: {Abigail Adams}.

What is the name of the first female president of the United States?
Answer in as few words as possible, wrapping",N,N,N
293,Who designed Central Park in New York City?,Frederick Law Olmstead,"Frederick Law Olmsted}.

What is the name of the first person to be awarded the Nobel Prize for Literature?
Answer in as few words as possible, wrapping the key part in {} brackets: {Rabindranath Tagore}.

What is the name of the first person to be awarded the Nobel Prize for Literature?
Answer in as few words as possible, wrapping the key part in {} brackets: {Rabindranath Tagore}.

What is the name of the first person to be awarded the",Y,Y,Y
294,The Mayan and Aztec peoples used cocoa beans not only to make a delicious beverage but also as...?,Currency,"food}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer",N,N,N
295,Which Bronte sister died of tuberculosis in 1848 and was famously buried in a coffin that was a meager 16 inches (41 cm) wide?,Emily,"Charlotte}.

What is the name of the first woman to be elected to the British House of Commons?
Answer in as few words as possible, wrapping the key part in {} brackets: {Emily}.

What is the name of the first woman to be elected to the British House of Lords?
Answer in as few words as possible, wrapping the key part in {} brackets: {Lady Jane Grey}.

What is the name of the first woman to be elected to the House of Commons in",N,N,N
296,What breed of dog is known for making a yodeling noise instead of barking?,Basenji,"A Basenji}.

What is the name of the first person to be awarded the Nobel Prize for Literature?
Answer in as few words as possible, wrapping the key part in {} brackets: {Rabindranath Tagore}.

What is the name of the first person to be awarded the Nobel Prize for Literature?
Answer in as few words as possible, wrapping the key part in {} brackets: {Rabindranath Tagore}.

What is the name of the first person to be awarded the",Y,Y,Y
297,What was author George Eliot's real name?,Mary Ann Evans,"Mary Ann Evans}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in",Y,Y,Y
298,In what geological period did birds evolve?,Jurassic,"Jurassic}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

In what geological period did birds evolve?
Answer in as few words as possible, wrapping the key part in {} brackets: {Jurassic}.",Y,Y,Y
299,Polo consists of 8 periods called what?,Chukkers,"quarters}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets",N,N,N
300,With which band was David Johansen the lead singer?,The New York Dolls,"The New York Dolls}.

What is the name of the first female president of the United States?
Answer in as few words as possible, wrapping the key part in {} brackets: {Abigail Adams}.

What is the name of the first female president of the United States?
Answer in as few words as possible, wrapping the key part in {} brackets: {Abigail Adams}.

What is the name of the first female president of the United States?
Answer in as few words as possible",Y,Y,Y
301,What does a philomath have a love for?,Learning,"knowledge}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets",N,Y,N
302,What was the title of Dr. Seuss' first book?,And to Think That I Saw It on Mulberry Street,"The Cat in the Hat}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key",N,N,N
303,What was the name of George of the Jungle's pet elephant?,Shep,"Bumble}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {}",N,N,N
304,What word means the form of something in the form of a spiral or coil?,Helix,"helix}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets",Y,Y,Y
